County Code,County Name,Constituency Code,Constituency Name,Candidate Surname,Candidate Other Names,Party Code,Political Party Name,Abbreviation,Abbreviation Enhanced,Party Code Enhanced
28,Elgeyo Marakwet,149,Keiyo North,Murgor,James Kipkosgei,Ind,Independent,IND,IND_NAM149_02,IND_NAM149_02
28,Elgeyo Marakwet,149,Keiyo North,Saigut,Celestine Jeruto,21,Orange Democratic Movement,ODM,ODM,21
28,Elgeyo Marakwet,150,Keiyo South,Kigen,Micah Kipkemboi,33,Kenya African National Union,KANU,KANU,33
28,Elgeyo Marakwet,150,Keiyo South,Kimaiyo,Gideon Kipkoech,15,United Democratic Alliance,UDA,UDA,15
28,Elgeyo Marakwet,150,Keiyo South,Kipyas,Florence Jepchumba,27,Jubilee Party,JP,JP,27
29,Nandi,151,Tinderet,Kipbiwot,Julius Meli,15,United Democratic Alliance,UDA,UDA,15
29,Nandi,151,Tinderet,Malakwen,Samuel Kibiego,44,Party Of Democratic Unity,PDU,PDU,44
29,Nandi,152,Aldai,Kiprop,Jacob Koech,Ind,Independent,IND,IND_NAM152_01,IND_NAM152_01
29,Nandi,152,Aldai,Kitany,Marianne Jebet,15,United Democratic Alliance,UDA,UDA,15
29,Nandi,152,Aldai,Nandoya,Nolega Valtine,64,United Democratic Party,UDP,UDP,64
29,Nandi,152,Aldai,Samoei,Thomas Kipchirchir,33,Kenya African National Union,KANU,KANU,33
29,Nandi,152,Aldai,Serem,Cornelly,Ind,Independent,IND,IND_NAM152_02,IND_NAM152_02
29,Nandi,153,Nandi Hills,Keter,Alfred Kiptoo,Ind,Independent,IND,IND_NAM153_01,IND_NAM153_01
29,Nandi,153,Nandi Hills,Kitur,Bernard Kibor,15,United Democratic Alliance,UDA,UDA,15
29,Nandi,153,Nandi Hills,Koech,Vincent Kiptoo,21,Orange Democratic Movement,ODM,ODM,21
29,Nandi,153,Nandi Hills,Kosgey,David Kiptoo,62,Amani National Congress,ANC,ANC,62
29,Nandi,153,Nandi Hills,Meto,Charles Kiptanui,Ind,Independent,IND,IND_NAM153_02,IND_NAM153_02
29,Nandi,154,Chesumei,Biego,Paul Kibichiy,15,United Democratic Alliance,UDA,UDA,15
29,Nandi,154,Chesumei,Kipkogei,Abednego,34,Safina,SAFINA,SAFINA,34
29,Nandi,154,Chesumei,Taptengelei,Christopher K Telengech,2,The National Vision Party,NVP,NVP,2
29,Nandi,155,Emgwen,Kiprotich,Elphas,Ind,Independent,IND,IND_NAM155_01,IND_NAM155_01
29,Nandi,155,Emgwen,Lelmengit,Josses Kiptoo Kosgey,15,United Democratic Alliance,UDA,UDA,15
29,Nandi,155,Emgwen,Tum,Tecla Chebet,Ind,Independent,IND,IND_NAM155_02,IND_NAM155_02
29,Nandi,155,Emgwen,Yator,Samuel Kimutai Rotich,Ind,Independent,IND,IND_NAM155_03,IND_NAM155_03
29,Nandi,156,Mosop,Kipleting,Brian,Ind,Independent,IND,IND_NAM156_01,IND_NAM156_01
29,Nandi,156,Mosop,Kirwa,Abraham Kipsang,15,United Democratic Alliance,UDA,UDA,15
29,Nandi,156,Mosop,Tuwei,Vincent Kipkurui,Ind,Independent,IND,IND_NAM156_02,IND_NAM156_02
30,Baringo,157,Tiaty,Abongotum,Kamama Asman,89,Kenya Union Party,KUP,KUP,89
30,Baringo,157,Tiaty,Kamket,William Kassait,33,Kenya African National Union,KANU,KANU,33
30,Baringo,157,Tiaty,Lokasa,Sammy Samut Liwan,62,Amani National Congress,ANC,ANC,62
30,Baringo,157,Tiaty,Lotulia,Peter Ngeleiyo,15,United Democratic Alliance,UDA,UDA,15
30,Baringo,158,Baringo North,Chepsom,Elijah Kibiwott,44,Party Of Democratic Unity,PDU,PDU,44
30,Baringo,158,Baringo North,Kipkebut,Stephen Chebor,33,Kenya African National Union,KANU,KANU,33
30,Baringo,158,Baringo North,Kipkoros,Joseph Makilap,15,United Democratic Alliance,UDA,UDA,15
30,Baringo,158,Baringo North,Penge,Sammy Chelimo Chelang'a,Ind,Independent,IND,IND_NAM158_01,IND_NAM158_01
30,Baringo,159,Baringo Central,Kandie,Joshua Chepyegon,15,United Democratic Alliance,UDA,UDA,15
30,Baringo,159,Baringo Central,Mwaita,Sammy Silas Komen,Ind,Independent,IND,IND_NAM159_01,IND_NAM159_01
30,Baringo,160,Baringo South,Kamuren,Charles,15,United Democratic Alliance,UDA,UDA,15
30,Baringo,160,Baringo South,Keis,Dickson Lesanayo,27,Jubilee Party,JP,JP,27
30,Baringo,160,Baringo South,Mengich,Abraham Kipkemboi,44,Party Of Democratic Unity,PDU,PDU,44
30,Baringo,160,Baringo South,Moindi,Richard Cherutich,33,Kenya African National Union,KANU,KANU,33
30,Baringo,160,Baringo South,Tarus,Joseph Kiborus,Ind,Independent,IND,IND_NAM160_01,IND_NAM160_01
30,Baringo,161,Mogotio,Chebon,Solomon Kibichii,54,Chama Cha Mashinani,CCM,CCM,54
30,Baringo,161,Mogotio,Kipngor,Reuben Kiborek,15,United Democratic Alliance,UDA,UDA,15
30,Baringo,161,Mogotio,Lagat,Collins Kipruto,62,Amani National Congress,ANC,ANC,62
30,Baringo,161,Mogotio,Sambili,Hellen Jepkemoi,33,Kenya African National Union,KANU,KANU,33
30,Baringo,161,Mogotio,Tuitoek,Daniel  Kamuren,Ind,Independent,IND,IND_NAM161_01,IND_NAM161_01
30,Baringo,162,Eldama Ravine,Kiprop,Daniel Kipngetich,Ind,Independent,IND,IND_NAM162_01,IND_NAM162_01
30,Baringo,162,Eldama Ravine,Ngaruiya,Caleb Kipchirchir,Ind,Independent,IND,IND_NAM162_02,IND_NAM162_02
30,Baringo,162,Eldama Ravine,Ngetuny,Emmanuel Bore,Ind,Independent,IND,IND_NAM162_03,IND_NAM162_03
30,Baringo,162,Eldama Ravine,Sirma,Musa Cherutich,15,United Democratic Alliance,UDA,UDA,15
30,Baringo,162,Eldama Ravine,Tallam,Caroline Jepkosgei,33,Kenya African National Union,KANU,KANU,33
31,Laikipia,163,Laikipia West,Gachema,Charles Boro,78,Grand Dream Development Party,GDDP,GDDP,78
31,Laikipia,163,Laikipia West,Gichuhi,Cecilia Wairimu,14,Party Of National Unity,PNU,PNU,14
31,Laikipia,163,Laikipia West,Gitau,David Ndichu,Ind,Independent,IND,IND_NAM163_01,IND_NAM163_01
31,Laikipia,163,Laikipia West,Kagombe,Ibrahim Ngugi,82,The Service Party,TSP,TSP,82
31,Laikipia,163,Laikipia West,Kamatu,George Kamau,Ind,Independent,IND,IND_NAM163_02,IND_NAM163_02
31,Laikipia,163,Laikipia West,Karani,Stephen Wachira,15,United Democratic Alliance,UDA,UDA,15
31,Laikipia,163,Laikipia West,Kariuki,Wollace Nderitu,Ind,Independent,IND,IND_NAM163_03,IND_NAM163_03
31,Laikipia,163,Laikipia West,Maingi,Eston Maina,Ind,Independent,IND,IND_NAM163_04,IND_NAM163_04
31,Laikipia,163,Laikipia West,Mathenge,Mathew Kimaru,Ind,Independent,IND,IND_NAM163_05,IND_NAM163_05
31,Laikipia,163,Laikipia West,Mwendia,Sarolyne Wanjiku,27,Jubilee Party,JP,JP,27
31,Laikipia,163,Laikipia West,Ndumia,David Mugo,Ind,Independent,IND,IND_NAM163_06,IND_NAM163_06
31,Laikipia,163,Laikipia West,Njeri,John Mathenge,80,Usawa Kwa Wote Party,USAWA,USAWA,80
31,Laikipia,163,Laikipia West,Waithira,John Karanja,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
31,Laikipia,163,Laikipia West,Wanjohi,Ben Kangara,Ind,Independent,IND,IND_NAM163_07,IND_NAM163_07
31,Laikipia,164,Laikipia East,Ali,Amin Deddy Mohamed,15,United Democratic Alliance,UDA,UDA,15
31,Laikipia,164,Laikipia East,Gachigua,Simon Kingori,21,Orange Democratic Movement,ODM,ODM,21
31,Laikipia,164,Laikipia East,Kanyua,Anthony Rukwaro,27,Jubilee Party,JP,JP,27
31,Laikipia,164,Laikipia East,Kiunjuri,Festus Mwangi,82,The Service Party,TSP,TSP,82
31,Laikipia,164,Laikipia East,Maina,David Muriithi,Ind,Independent,IND,IND_NAM164_01,IND_NAM164_01
31,Laikipia,164,Laikipia East,Mwangi,Peter Muriu,Ind,Independent,IND,IND_NAM164_02,IND_NAM164_02
31,Laikipia,164,Laikipia East,Mwangi,Philip Ndegwa,40,The New Democrats,TND,TND,40
31,Laikipia,164,Laikipia East,Mwangi,Samuel Kiumbia,Ind,Independent,IND,IND_NAM164_03,IND_NAM164_03
31,Laikipia,164,Laikipia East,Njoroge,David Wangui,Ind,Independent,IND,IND_NAM164_04,IND_NAM164_04
31,Laikipia,165,Laikipia North,Korere,Sarah Paulata,27,Jubilee Party,JP,JP,27
31,Laikipia,165,Laikipia North,Lempurker,Mathew Lekidime,21,Orange Democratic Movement,ODM,ODM,21
31,Laikipia,165,Laikipia North,Lomukuny,Echwa Samuel,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
31,Laikipia,165,Laikipia North,Lorere,Gabriella Emuria,46,United Party Of Independent Alliance,UPIA,UPIA,46
31,Laikipia,165,Laikipia North,Munene,Simon Maina,15,United Democratic Alliance,UDA,UDA,15
31,Laikipia,165,Laikipia North,Nganga,Dr James Njuru,Ind,Independent,IND,IND_NAM165_01,IND_NAM165_01
31,Laikipia,165,Laikipia North,Olemosiany,Timothy L,Ind,Independent,IND,IND_NAM165_02,IND_NAM165_02
32,Nakuru,166,Molo,Gichuki,Zakayo Kariuki,27,Jubilee Party,JP,JP,27
32,Nakuru,166,Molo,Kabii,Florence Wairimu,Ind,Independent,IND,IND_NAM166_01,IND_NAM166_01
32,Nakuru,166,Molo,Kairegi,Peter Njenga,Ind,Independent,IND,IND_NAM166_02,IND_NAM166_02
32,Nakuru,166,Molo,Kimani,Francis Kuria,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,166,Molo,Macharia,Jacob Waweru,Ind,Independent,IND,IND_NAM166_03,IND_NAM166_03
32,Nakuru,166,Molo,Njonjo,Nancy Njoki,13,Democratic Party Of Kenya,DP,DP,13
32,Nakuru,166,Molo,Sang,Judy Chepngetich,Ind,Independent,IND,IND_NAM166_04,IND_NAM166_04
32,Nakuru,167,Njoro,Chepkwony,Charity Kathambi,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,167,Njoro,Cheruiyot,Asab Kipngetich,54,Chama Cha Mashinani,CCM,CCM,54
32,Nakuru,167,Njoro,Kamau,John,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
32,Nakuru,167,Njoro,Kamau,Thion'go David,Ind,Independent,IND,IND_NAM167_01,IND_NAM167_01
32,Nakuru,167,Njoro,Kariambeu,Joseph Kiuna Nganga,27,Jubilee Party,JP,JP,27
32,Nakuru,167,Njoro,Kariuki,Joshua Nganga,Ind,Independent,IND,IND_NAM167_02,IND_NAM167_02
32,Nakuru,167,Njoro,Kibande,Patrick Imili,62,Amani National Congress,ANC,ANC,62
32,Nakuru,168,Naivasha,Karanja,Raymond Muiruri,88,Tujibebe Wakenya Party,JIBEBE,JIBEBE,88
32,Nakuru,168,Naivasha,Kihagi,John Karanja,Ind,Independent,IND,IND_NAM168_01,IND_NAM168_01
32,Nakuru,168,Naivasha,Kihara,Jayne Wanjiru Njeri,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,168,Naivasha,Macharia,Michael Mwaniki,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
32,Nakuru,168,Naivasha,Muita,John Muthiora,Ind,Independent,IND,IND_NAM168_02,IND_NAM168_02
32,Nakuru,168,Naivasha,Mwangi,Henry James Kinyua,Ind,Independent,IND,IND_NAM168_03,IND_NAM168_03
32,Nakuru,168,Naivasha,Ngure,Anthony Rebo,21,Orange Democratic Movement,ODM,ODM,21
32,Nakuru,168,Naivasha,Nguthiru,Solomon Ndegwa,27,Jubilee Party,JP,JP,27
32,Nakuru,168,Naivasha,Njoki,Ann Wanjiru,Ind,Independent,IND,IND_NAM168_04,IND_NAM168_04
32,Nakuru,168,Naivasha,Nyagah,Francis Ireri,2,The National Vision Party,NVP,NVP,2
32,Nakuru,169,Gilgil,Gatimu,Maina Stephen,Ind,Independent,IND,IND_NAM169_01,IND_NAM169_01
32,Nakuru,169,Gilgil,Ndiritu,Samuel Mathenge,27,Jubilee Party,JP,JP,27
32,Nakuru,169,Gilgil,Wachira,William Mwaniki,Ind,Independent,IND,IND_NAM169_02,IND_NAM169_02
32,Nakuru,169,Gilgil,Wanjira,Martha Wangari,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,170,Kuresoi South,Cheruiyot,Peter Kiplangat,27,Jubilee Party,JP,JP,27
32,Nakuru,170,Kuresoi South,Langat,Mathew Cheruiyot,33,Kenya African National Union,KANU,KANU,33
32,Nakuru,170,Kuresoi South,Tonui,Joseph Kipkosgei,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,171,Kuresoi North,Ayieni,Joel Amenya,27,Jubilee Party,JP,JP,27
32,Nakuru,171,Kuresoi North,Cheboi,Moses Kipkemboi,Ind,Independent,IND,IND_NAM171_01,IND_NAM171_01
32,Nakuru,171,Kuresoi North,Kipronoh,Mutai Alfred,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,171,Kuresoi North,Sang,Joyce Chepkemoi,62,Amani National Congress,ANC,ANC,62
32,Nakuru,172,Subukia,Gachobe,Samuel Kinuthia,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,172,Subukia,Gaicuhie,Nelson Ributhi,27,Jubilee Party,JP,JP,27
32,Nakuru,172,Subukia,Hungi,Alice Wairimu,82,The Service Party,TSP,TSP,82
32,Nakuru,172,Subukia,Kihanya,Stephen Njenga,Ind,Independent,IND,IND_NAM172_01,IND_NAM172_01
32,Nakuru,172,Subukia,Mwaura,Dominic Kimani,87,Chama Cha Kazi,KAZI,KAZI,87
32,Nakuru,172,Subukia,Waititu,Josephat Njoroge,13,Democratic Party Of Kenya,DP,DP,13
32,Nakuru,173,Rongai,Chebor,Paul Kibet,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,173,Rongai,Kigen,Luka Kipkorir,54,Chama Cha Mashinani,CCM,CCM,54
32,Nakuru,173,Rongai,Moi,Kipruto,33,Kenya African National Union,KANU,KANU,33
32,Nakuru,174,Bahati,Chege,Eutychus Mwangi,Ind,Independent,IND,IND_NAM174_01,IND_NAM174_01
32,Nakuru,174,Bahati,Gathonjia,James Gatuni,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
32,Nakuru,174,Bahati,Mrembo,Irene Njoki,27,Jubilee Party,JP,JP,27
32,Nakuru,174,Bahati,Mwaura,Paul Gitahi,80,Usawa Kwa Wote Party,USAWA,USAWA,80
32,Nakuru,174,Bahati,Ngunjiri,Onesmas Kimani,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,174,Bahati,Quindos,John Karanja,Ind,Independent,IND,IND_NAM174_02,IND_NAM174_02
32,Nakuru,174,Bahati,Wanyiri,Richard Kiboi,Ind,Independent,IND,IND_NAM174_03,IND_NAM174_03
32,Nakuru,175,Nakuru Town West,Arama,Samuel,27,Jubilee Party,JP,JP,27
32,Nakuru,175,Nakuru Town West,Baresia,Benson Sande,34,Safina,SAFINA,SAFINA,34
32,Nakuru,175,Nakuru Town West,Githengi,Daniel Kamau,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,175,Nakuru Town West,Isoe,Ochoki Andrew Mingate,21,Orange Democratic Movement,ODM,ODM,21
32,Nakuru,175,Nakuru Town West,Luka,Jacob Ogetii,62,Amani National Congress,ANC,ANC,62
32,Nakuru,175,Nakuru Town West,Omondi,Ojwang James,Ind,Independent,IND,IND_NAM175_01,IND_NAM175_01
32,Nakuru,175,Nakuru Town West,Sang,Kenneth Kipkorir,Ind,Independent,IND,IND_NAM175_02,IND_NAM175_02
32,Nakuru,175,Nakuru Town West,Torori,Charles Moranga,Ind,Independent,IND,IND_NAM175_03,IND_NAM175_03
32,Nakuru,175,Nakuru Town West,Wairimu,Jedidah,33,Kenya African National Union,KANU,KANU,33
32,Nakuru,176,Nakuru Town East,Adan,Abdirahman Ismail,41,United Democratic Movement,UDM,UDM,41
32,Nakuru,176,Nakuru Town East,Gathogo,Ben,Ind,Independent,IND,IND_NAM176_01,IND_NAM176_01
32,Nakuru,176,Nakuru Town East,Gikaria,David,15,United Democratic Alliance,UDA,UDA,15
32,Nakuru,176,Nakuru Town East,Kairu,Joel Maina,27,Jubilee Party,JP,JP,27
32,Nakuru,176,Nakuru Town East,Kariuki,Julius Wainaina,Ind,Independent,IND,IND_NAM176_02,IND_NAM176_02
32,Nakuru,176,Nakuru Town East,Karuga,Grace Wangui,33,Kenya African National Union,KANU,KANU,33
32,Nakuru,176,Nakuru Town East,Kinyua,Joseph Murimi,Ind,Independent,IND,IND_NAM176_03,IND_NAM176_03
32,Nakuru,176,Nakuru Town East,Maina,Peter Kariuki,61,Ubuntu Peoples Forum,UPF,UPF,61
32,Nakuru,176,Nakuru Town East,Muthee,Charles Ngure,Ind,Independent,IND,IND_NAM176_04,IND_NAM176_04
32,Nakuru,176,Nakuru Town East,Mwithaga,Anthony,Ind,Independent,IND,IND_NAM176_05,IND_NAM176_05
32,Nakuru,176,Nakuru Town East,Nderitu,Douglas Njoroge,Ind,Independent,IND,IND_NAM176_06,IND_NAM176_06
32,Nakuru,176,Nakuru Town East,Okello,Isa Samuel,21,Orange Democratic Movement,ODM,ODM,21
32,Nakuru,176,Nakuru Town East,Rono,Kipsang Dennis,80,Usawa Kwa Wote Party,USAWA,USAWA,80
32,Nakuru,176,Nakuru Town East,Wangai,Benson Mwangi,Ind,Independent,IND,IND_NAM176_07,IND_NAM176_07
33,Narok,177,Kilgoris,Joshua,Partumai,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
33,Narok,177,Kilgoris,Kelele,Richard,Ind,Independent,IND,IND_NAM177_01,IND_NAM177_01
33,Narok,177,Kilgoris,Konchellah,John Oloishuro,61,Ubuntu Peoples Forum,UPF,UPF,61
33,Narok,177,Kilgoris,Langat,Johana  Kiprono,Ind,Independent,IND,IND_NAM177_02,IND_NAM177_02
33,Narok,177,Kilgoris,Oiboo,Morintat Peter,21,Orange Democratic Movement,ODM,ODM,21
33,Narok,177,Kilgoris,Ololtuaa,John Lekakeny,15,United Democratic Alliance,UDA,UDA,15
33,Narok,177,Kilgoris,Ronkoe,Justus Lekokwa,Ind,Independent,IND,IND_NAM177_03,IND_NAM177_03
33,Narok,177,Kilgoris,Sabaya,Shadrack Olong'ui,27,Jubilee Party,JP,JP,27
33,Narok,177,Kilgoris,Sunkuli,Julius Lekakeny Ole,33,Kenya African National Union,KANU,KANU,33
33,Narok,177,Kilgoris,Tasur,Kipoki Oreu,Ind,Independent,IND,IND_NAM177_04,IND_NAM177_04
33,Narok,178,Emurua Dikirr,Keter,David Kipsang,Ind,Independent,IND,IND_NAM178_01,IND_NAM178_01
33,Narok,178,Emurua Dikirr,Kiprono,Shadrack Kirui,62,Amani National Congress,ANC,ANC,62
33,Narok,178,Emurua Dikirr,Milgo,Chekurui Betty,70,Green Congress Of Kenya,GCK,GCK,70
33,Narok,178,Emurua Dikirr,Mutai,Weldone Kipkoech Cheruiyot,54,Chama Cha Mashinani,CCM,CCM,54
33,Narok,178,Emurua Dikirr,Ngeno,Johana Kipyegon,15,United Democratic Alliance,UDA,UDA,15
33,Narok,178,Emurua Dikirr,Rotich,Gilbert,21,Orange Democratic Movement,ODM,ODM,21
33,Narok,179,Narok North,Kamwaro,Martin Ole,Ind,Independent,IND,IND_NAM179_01,IND_NAM179_01
33,Narok,179,Narok North,Masikonde,Patrick Balusi,Ind,Independent,IND,IND_NAM179_02,IND_NAM179_02
33,Narok,179,Narok North,Masikonde,Rebeccah Naanyu Omutia,82,The Service Party,TSP,TSP,82
33,Narok,179,Narok North,Masindet,Joseph Leboo,33,Kenya African National Union,KANU,KANU,33
33,Narok,179,Narok North,Meingati,Allan Liaram,21,Orange Democratic Movement,ODM,ODM,21
33,Narok,179,Narok North,Pareyio,Agnes Mantaine,27,Jubilee Party,JP,JP,27
33,Narok,179,Narok North,Rotiken,Symon Kaitikei,Ind,Independent,IND,IND_NAM179_03,IND_NAM179_03
33,Narok,179,Narok North,Sadera,Kerimpuoti Ole,15,United Democratic Alliance,UDA,UDA,15
33,Narok,180,Narok East,Aramat,Lemanken,15,United Democratic Alliance,UDA,UDA,15
33,Narok,180,Narok East,Keriolale,Alfred Mumpasoi,21,Orange Democratic Movement,ODM,ODM,21
33,Narok,180,Narok East,Lengues,Kipas,27,Jubilee Party,JP,JP,27
33,Narok,180,Narok East,Matuiyia,Peter Mosingo,67,Maendeleo Chap Chap Party,MCCP,MCCP,67
33,Narok,180,Narok East,Mpaima,Newton Bethalel Lenana,62,Amani National Congress,ANC,ANC,62
33,Narok,180,Narok East,Ntobirr,Dickson Sarbabi,61,Ubuntu Peoples Forum,UPF,UPF,61
33,Narok,180,Narok East,Samante,Jacob Lemison,Ind,Independent,IND,IND_NAM180_01,IND_NAM180_01
33,Narok,180,Narok East,Saruni,John Melelek,33,Kenya African National Union,KANU,KANU,33
33,Narok,181,Narok South,David,Mayone Matunke,15,United Democratic Alliance,UDA,UDA,15
33,Narok,181,Narok South,Elijah,Bett Sarisar,Ind,Independent,IND,IND_NAM181_01,IND_NAM181_01
33,Narok,181,Narok South,Evalyn,Aruasa Chepkirui,Ind,Independent,IND,IND_NAM181_02,IND_NAM181_02
33,Narok,181,Narok South,Kilerai,Antony Leseiyio,40,The New Democrats,TND,TND,40
33,Narok,181,Narok South,Kudate,Stephen Saibulu,21,Orange Democratic Movement,ODM,ODM,21
33,Narok,181,Narok South,Lemein,Korei Ole,Ind,Independent,IND,IND_NAM181_03,IND_NAM181_03
33,Narok,181,Narok South,Merku,Jackson Lenkoko,54,Chama Cha Mashinani,CCM,CCM,54
33,Narok,181,Narok South,Ntutu,Kitilai Ole,Ind,Independent,IND,IND_NAM181_04,IND_NAM181_04
33,Narok,181,Narok South,Sena,Mopel Kinyamal,Ind,Independent,IND,IND_NAM181_05,IND_NAM181_05
33,Narok,181,Narok South,Towett,Kipsiele David Arap,80,Usawa Kwa Wote Party,USAWA,USAWA,80
33,Narok,182,Narok West,Bore,John Kipkoskei,80,Usawa Kwa Wote Party,USAWA,USAWA,80
33,Narok,182,Narok West,Kirrokor,Tipapa Ole,27,Jubilee Party,JP,JP,27
33,Narok,182,Narok West,Koriata,Stephen Kaitet,33,Kenya African National Union,KANU,KANU,33
33,Narok,182,Narok West,Loigero,Willy,62,Amani National Congress,ANC,ANC,62
33,Narok,182,Narok West,Nkoitoi,Francis Simiren,21,Orange Democratic Movement,ODM,ODM,21
33,Narok,182,Narok West,Peter,Kosgei Kibet,Ind,Independent,IND,IND_NAM182_01,IND_NAM182_01
33,Narok,182,Narok West,Tongoyo,Gabriel Koshal,15,United Democratic Alliance,UDA,UDA,15
33,Narok,182,Narok West,Towett,Gilbert Kiprotich,54,Chama Cha Mashinani,CCM,CCM,54
34,Kajiado,183,Kajiado North,Anunda,Myllene Bosibori,80,Usawa Kwa Wote Party,USAWA,USAWA,80
34,Kajiado,183,Kajiado North,Gathecere,Paul Gichinga,33,Kenya African National Union,KANU,KANU,33
34,Kajiado,183,Kajiado North,Gitau,Francis Parsimei,27,Jubilee Party,JP,JP,27
34,Kajiado,183,Kajiado North,Kibathi,Paul Ngugi,22,Peoples Party Of Kenya,PPK,PPK,22
34,Kajiado,183,Kajiado North,Kimemia,Martin Ndirangu,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
34,Kajiado,183,Kajiado North,Kimurwai,Senteu Ole Lekina,Ind,Independent,IND,IND_NAM183_01,IND_NAM183_01
34,Kajiado,183,Kajiado North,Mbote,Henry Njenga,14,Party Of National Unity,PNU,PNU,14
34,Kajiado,183,Kajiado North,Mucheke,Jane Muthoni,44,Party Of Democratic Unity,PDU,PDU,44
34,Kajiado,183,Kajiado North,Mugwere,Lucy Njeri,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
34,Kajiado,183,Kajiado North,Nanyokie,Anita Soina,95,Green Thinking Action Party,GTAP,GTAP,95
34,Kajiado,183,Kajiado North,Ngigi,Karen Wambui,82,The Service Party,TSP,TSP,82
34,Kajiado,183,Kajiado North,Nguro,Onesmus Ngogoyo,15,United Democratic Alliance,UDA,UDA,15
34,Kajiado,183,Kajiado North,Nyagwansa,Andrew Mokoro,Ind,Independent,IND,IND_NAM183_02,IND_NAM183_02
34,Kajiado,183,Kajiado North,Obore,George Yogo,21,Orange Democratic Movement,ODM,ODM,21
34,Kajiado,183,Kajiado North,Siole,Dennis Leyian,87,Chama Cha Kazi,KAZI,KAZI,87
34,Kajiado,183,Kajiado North,Teeka,Nicholas Sankok,Ind,Independent,IND,IND_NAM183_03,IND_NAM183_03
34,Kajiado,184,Kajiado Central,Birisha,Partelekwa Moses,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
34,Kajiado,184,Kajiado Central,Kanchory,Elijah Memusi,21,Orange Democratic Movement,ODM,ODM,21
34,Kajiado,184,Kajiado Central,Kiroken,Antony Meitiaki,15,United Democratic Alliance,UDA,UDA,15
34,Kajiado,184,Kajiado Central,Lenku,Rachel Nayieyio,62,Amani National Congress,ANC,ANC,62
34,Kajiado,184,Kajiado Central,Sankale,Janet Leina,40,The New Democrats,TND,TND,40
34,Kajiado,185,Kajiado East,Gathogo,George Kingori,82,The Service Party,TSP,TSP,82
34,Kajiado,185,Kajiado East,Hamisi,Kakuta Maimai,21,Orange Democratic Movement,ODM,ODM,21
34,Kajiado,185,Kajiado East,Kimondiu,Vivian Sinaipei,32,Communist Party Of Kenya,CPK,CPK,32
34,Kajiado,185,Kajiado East,Kokuai,Kelly Marina,27,Jubilee Party,JP,JP,27
34,Kajiado,185,Kajiado East,Njagi,Bob Micheni,Ind,Independent,IND,IND_NAM185_01,IND_NAM185_01
34,Kajiado,185,Kajiado East,Parseina,Mingati David,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
34,Kajiado,185,Kajiado East,Saris,Samwel Maingi Mwangi,87,Chama Cha Kazi,KAZI,KAZI,87
34,Kajiado,185,Kajiado East,Seneta,Mary Yiane,15,United Democratic Alliance,UDA,UDA,15
34,Kajiado,185,Kajiado East,Shumpa,Douglas Keton,Ind,Independent,IND,IND_NAM185_02,IND_NAM185_02
34,Kajiado,186,Kajiado West,Gitau,Jacob Wangai,22,Peoples Party Of Kenya,PPK,PPK,22
34,Kajiado,186,Kajiado West,Konana,Moses Parisionka,21,Orange Democratic Movement,ODM,ODM,21
34,Kajiado,186,Kajiado West,Munge,Tom Sironka,34,Safina,SAFINA,SAFINA,34
34,Kajiado,186,Kajiado West,Shukuru,Moses Parantai Ole,13,Democratic Party Of Kenya,DP,DP,13
34,Kajiado,186,Kajiado West,Simel,Joseph Mokinyo,27,Jubilee Party,JP,JP,27
34,Kajiado,186,Kajiado West,Sunkuyia,George Risa,15,United Democratic Alliance,UDA,UDA,15
34,Kajiado,187,Kajiado South,Bazu,Elijah Keen Naini,Ind,Independent,IND,IND_NAM187_01,IND_NAM187_01
34,Kajiado,187,Kajiado South,Kutata,Samuel Sakita,15,United Democratic Alliance,UDA,UDA,15
34,Kajiado,187,Kajiado South,Meijo,Jonathan Lenkang,87,Chama Cha Kazi,KAZI,KAZI,87
34,Kajiado,187,Kajiado South,Mpute,Daniel Nina Livondo,14,Party Of National Unity,PNU,PNU,14
34,Kajiado,187,Kajiado South,Parashina,Samuel Sakimba,21,Orange Democratic Movement,ODM,ODM,21
34,Kajiado,187,Kajiado South,Shadrack,Wenger Saibulu Ologel,82,The Service Party,TSP,TSP,82
